Tema,Pergunta
Litosfera,"03. (FATEC) A Teoria da Tectônica de Placas afirma que a crosta terrestre, mais precisamente a litosfera, está fracionada em um determinado número de placas tectônicas rígidas, que se deslocam com movimentos horizontais.
						Em faixas de contato onde ocorrem choques entre as placas tectônicas, uma placa submerge sob outra placa. Esse fenômeno, conhecido como subducção ocorre em bordas 

					
						 destrutivas, quando a pressão entre as placas tectônicas faz com que uma delas mergulhe debaixo da outra.
						divergentes, em decorrência de erupções vulcânicas que colaboram com a deformação e ruptura das placas tectônicas.
						construtivas, devido à ação de forças, verticais ou inclinadas, sobre as placas tectônicas que as fraturam, gerando as falhas.
						conservativas, pois uma placa tectônica, ao deslizar ao longo de outra, provoca o desmoronamento do assoalho oceânico.
						transformantes, em função do movimento lateral da litosfera, que provoca o rebaixamento e o soerguimento das placas tectônicas."
Litosfera,"04. (ACAFE) A litosfera é a camada sólida mais superficial de nosso planeta. Ela é formada por rochas e minerais e faz parte do cenário onde se desenvolve a vida, juntamente com outras camadas ou esferas.


					Sobre a litosfera, todas as alternativas estão corretas, exceto a: 
					
						 As bacias sedimentares resultam de acúmulos de sedimentos em depressões a partir da era Paleozoica e nelas são encontrados os combustíveis fósseis como o carvão mineral e o petróleo.
						A litosfera está dividida em placas tectônicas que flutuam sobre um material pastoso e cujos limites estão sempre em movimento, provocando instabilidades geológicas como vulcanismo e abalos sísmicos.
						As relações entre a litosfera, a atmosfera e a hidrosfera não interferem no modelado terrestre, não afetam o ciclo das águas e nem os fenômenos meteorológicos, pois cada camada ou esfera age independente uma da outra.
						Das três estruturas geológicas que aparecem na crosta terrestre, ou seja, os maciços ou escudos antigos, as bacias sedimentares e os dobramentos modernos, somente a terceira estrutura não existe no Brasil."
Litosfera,"05. (UFRN) Os deslocamentos gerais apresentados pela litosfera são chamados movimentos tectônicos. Muitas dessas ocorrências geológicas acontecem nas bordas das placas que são áreas de tensão entre estas. 

					



					No mapa, localizamos a falha de San Andreas. Assinale, a seguir, o tipo de movimento que ocorre nesta falha. 

					
						 Destrutiva.

						Construtiva.

						Conservativa.

						De subducção."
Litosfera,"06. (UCPEL) De acordo com a Teoria da “Tectônica das Placas”. Admite-se que a litosfera é constituída por placas que se movimentam, provocando uma intensa atividade geológica que resulta, entre outros efeitos, em terremotos e vulcões, principalmente nos limites das placas.

					



					Sobre as Placas Tectônicas, leia as seguintes afirmativas e coloque (V) para as verdadeiras e (F) para as falsas.



						I. Os movimentos das placas são devidos às “correntes de convecção” que ocorrem na astenosfera (camada logo abaixo da litosfera): as correntes de convecção são causadas pelo movimento ascendente dos materiais mais quentes do manto (magma) em direção à litosfera, que, ao chegar à base da litosfera, tende a se movimentar lateralmente e perder calor por causa da resistência desta e depois descer novamente dando lugar a mais material aquecido.

						II. No meio dos oceanos Atlântico, Pacífico e Índico existem cordilheiras que chegam a atingir até 4000 mil metros acima do assoalho oceânico chamadas de Cordilheiras “Meso-oceânicas”. Estas cordilheiras se originam do afastamento das placas tectônicas nas chamadas “zonas de divergência”. São locais onde as correntes de convecção atuam em direções contrárias originando rupturas no assoalho oceânico pelas quais é expelido o magma da astenosfera. Dessa forma, ao esfriar, o magma (ou lava basáltica) causa a renovação do assoalho oceânico.

						III.Outro tipo de movimento das placas tectônicas acontece nas chamadas “zonas de convergência” onde as placas se movimentam em direção contrária uma da outra. Nesse caso, pode acontecer de uma placa afundar por sob a outra nas “zonas de divergência”. Isso acontece entre uma placa oceânica e uma placa continental porque a placa oceânica tende a ser menos densa que a placa continental o que faz com que ela seja “engolida” por esta última. Um exemplo é a zona de divergência da Placa de Nazca em colisão com a Placa continental Sul-Americana e responsável pela formação da Cordilheira Andina.

						IV.Quando o movimento de divergência ocorre entre duas placas continentais de igual densidade, ocorre o soerguimento de cadeias montanhosas como o Himalaia, por exemplo, que está na zona de divergência das placas continentais Euroasiática e Arábica.



						A alternativa que contém a sequência correta de afirmativas verdadeiras (V) e falsas (F) é 
					
						 F, F, V e V.

						V, F, V e F.

						V, V, F e F.

						F, V, F e V.

						V, F, F e V."
Litosfera,"07. (UEFS) Dois grandes conjuntos de fatores, denominados agentes do relevo, modificam, interna e externamente, a configuração da litosfera.

					Sobre os agentes endógenos e exógenos do modelado terrestre, pode-se afirmar: 
					
						 Os deltas e as várzeas são paisagens resultantes, respectivamente, da erosão fluvial e da acumulação pluvial.
						A uniformidade da participação de cada um dos agentes na superfície terrestre justifica o fato de o relevo se encontrar em permanente evolução.
						Os diastrofismos ocasionam, entre outras deformações, falhas e dobramentos na superfície, produzindo vários tipos de relevo.
						O trabalho de erosão glaciária ocorre por ação da gravidade, provocando desgaste nas rochas e dando origem a paisagens, como os tômbolos e as rias.
						Os abalos sísmicos provocados pela acomodação de sedimentos, em razão do seu próprio peso, costumam ser de grande intensidade e estão relacionados ao tectonismo epirogenético."
Litosfera,"08. (ACAFE) A litosfera é a camada superficial de nosso planeta. Ela é importante para a vida.

						Sobre esse tema é correto afirmar, exceto: 

					
						 A litosfera apresenta jazidas minerais de grande interesse econômico que foram formadas por ação de agentes endógenos, como é o caso do ferro, da bauxita e do carvão, encontrados nos escudos ou maciços antigos.

						As relações entre a litosfera, a atmosfera e a hidrosfera envolvem importantes processos como é o caso da erosão modeladora do relevo terrestre.

						A parte mais externa da Terra, também chamada de crosta, é formada por minerais, os quais apresentam elementos químicos na sua composição.

						A camada mais superficial da litosfera – o solo – é o produto final da ação do intemperismo, cuja dinâmica depende dos chamados agentes externos, como é o caso do clima, do relevo e dos seres vivos."
Litosfera,"09. (UEFS) O relevo resulta da dinâmica de fenômenos internos e externos sobre a camada mais superficial da Terra, a litosfera.

						A partir dos conhecimentos acerca dos agentes internos e externos do relevo terrestre, é correto afirmar:

					
						O reajustamento isostático de áreas da superfície terrestre resulta de processos de soerguimento ou rebaixamento de porções da litosfera.

						O diastrofismo orogenético constitui um tipo de deformação estrutural sofrida pelas rochas devido à ação de forças verticais ou inclinadas.

						O intemperismo físico ocorre em função do contato da rocha com a água, provocando reações de destruição dessa rocha, sendo mais intenso nas áreas equatoriais.

						Todo rio, devido à ação erosiva da água, tende a originar deltas e planícies de várzea, cuja forma dependerá do nível de resistência das rochas do seu leito e de suas margens.

						Os vulcões não explosivos aparecem nos pontos de contato entre duas placas tectônicas e caracterizam-se pelo fato de a lava ser quase sólida, em função de sua origem nas profundezas da Terra."
Litosfera,"10. (EBMSP) Nem a crosta continental nem a oceânica são estáticas. Apesar da aparente estabilidade e rigidez, a litosfera é dotada de dinamismo e alimentada por forças endógenas.

						A litosfera caracteriza-se por



					
						 funcionar como piso do estrato geográfico, onde são encontrados os recursos naturais.

						apresentar composição física homogênea e composição química heterogênea.

						possuir a mesma espessura tanto na porção terrestre quanto na oceânica.

						apresentar uma estruturação uniforme devido à formação geológica antiga.

						ser composta, na porção oceânica, por rochas predominantemente vulcânicas."
BioGeografia,"01. (UFRGS) Considere as afirmações abaixo, sobre os domínios morfoclimáticos propostos pelo geógrafo Aziz Ab’Saber, os quais resultam da interação de clima, relevo e vegetação e constituem paisagens próprias. 


					I - Domínio dos Mares de Morros: onde predomina o relevo mamelonares e a Mata Atlântica.

					II - Domínio das pradarias: onde predomina o clima subtropical, o relevo de coxilhas e a vegetação herbácea dos campos.

					III - Domínio das Caatingas: predominante no interior do nordeste brasileiro, caracterizado por depressões interplanálticas semiáridas. 

					 Quais estão corretas? 
					
						 Apenas I.


						 Apenas II.


						 Apenas I e III.


						 Apenas II e III.


						 I, II e III."
BioGeografia,"02. (UFPA) Sobre as paisagens naturais do mundo e a apropriação dos recursos naturais, é correto afirmar: 

					
						Os biomas tropicais, como a Amazônia no Brasil e a região do Congo na África, são caracterizados pelo clima equatorial quente úmido, solos pobres, vegetação latifoliada e hidrografia complexa. Nesses biomas coexistem atividades predatórias, como a pecuária extensiva e o extrativismo madeireiro, e atividades sustentáveis, como o extrativismo mineral e a pesca artesanal praticados pelas chamadas populações tradicionais. 
						 A savana representa um bioma subtropical caracterizado pela alternância de inverno seco e verão chuvoso, vegetação arbustiva e relevo com pequenas ondulações. Essas características têm facilitado a expansão da pecuária extensiva e o cultivo de grãos em alguns países africanos e em regiões como o cerrado brasileiro. O avanço da fronteira agropecuária sobre esse tipo de bioma tem intensificado o desmatamento, o empobrecimento do solo e o assoreamento dos rios.
						 As regiões desérticas são caracterizadas pelo clima árido com baixo índice de chuvas, solos pobres, vegetação xerófita e rios intermitentes. Algumas dessas regiões, a exemplo do Oriente Médio e Norte da África, antes desvalorizadas, estão sendo apropriadas em função das descobertas de enormes reservas de petróleo, expansão da agropecuária irrigada e indústria automobilística.
						 As regiões cobertas por florestas boreais, como a Taiga siberiana, situadas nas baixas latitudes do hemisfério norte, abrangem o Norte da Europa e da Rússia. Estão sendo exploradas pela indústria de papel e celulose e mais recentemente têm servido à exploração de petróleo.
						 As regiões temperadas estão situadas nas médias latitudes dos hemisférios norte e sul e são caracterizadas por baixas médias térmicas, estações de ano bem definidas e vegetação com pequena variedade de espécies. Essas regiões foram exploradas desde a primeira revolução industrial para a produção de carvão vegetal e mais tarde cederam espaço para campos de cultivo e áreas urbanas."
